db,country,ally,category,event,post_month,shock
GDELT,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Free Trade Agreement signed,1,1.6201514280288127
GDELT,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Free Trade Agreement signed,3,-0.2610226596216362
GDELT,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Free Trade Agreement signed,6,0.1464016712154318
GDELT,Singapore,Non-Ally,Economic win-win cooperation,Singapore and China establish bilateral currency swap arrangement,0,-0.06429430218176635
GDELT,Singapore,Non-Ally,Economic win-win cooperation,Singapore and China establish bilateral currency swap arrangement,1,0.33416929865301703
GDELT,Singapore,Non-Ally,Economic win-win cooperation,Singapore and China establish bilateral currency swap arrangement,3,0.32437808114181277
GDELT,Singapore,Non-Ally,Economic win-win cooperation,Singapore and China establish bilateral currency swap arrangement,6,-0.13202625873762563
GDELT,Singapore,Non-Ally,Detention / judicial dispute,Singapore military vehicles detained in Hong Kong,0,-0.9389689135902759
GDELT,Singapore,Non-Ally,Detention / judicial dispute,Singapore military vehicles detained in Hong Kong,1,0.28495887428887817
GDELT,Singapore,Non-Ally,Detention / judicial dispute,Singapore military vehicles detained in Hong Kong,3,0.3297978995451797
GDELT,Singapore,Non-Ally,Detention / judicial dispute,Singapore military vehicles detained in Hong Kong,6,-0.5645422015388868
GDELT,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Chongqing Connectivity Initiative Southern Transport Corridor launched,0,0.20540149307009636
GDELT,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Chongqing Connectivity Initiative Southern Transport Corridor launched,1,0.838332465443606
GDELT,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Chongqing Connectivity Initiative Southern Transport Corridor launched,3,0.8357424872991867
GDELT,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Chongqing Connectivity Initiative Southern Transport Corridor launched,6,0.8447347575849095
GDELT,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA upgrade protocol signed,0,0.328022060760284
GDELT,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA upgrade protocol signed,1,0.7800716117872861
GDELT,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA upgrade protocol signed,3,0.3435957208394512
GDELT,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA upgrade protocol signed,6,-0.3951879046914811
GDELT,Singapore,Non-Ally,Strategic partnership upgrade,Relations elevated to all-round high-quality future-oriented partnership,0,0.3279970829091496
GDELT,Singapore,Non-Ally,Strategic partnership upgrade,Relations elevated to all-round high-quality future-oriented partnership,1,-0.11465960686517868
GDELT,Singapore,Non-Ally,Strategic partnership upgrade,Relations elevated to all-round high-quality future-oriented partnership,3,-0.6222026266755518
GDELT,Singapore,Non-Ally,Strategic partnership upgrade,Relations elevated to all-round high-quality future-oriented partnership,6,-0.5074935926916064
GDELT,Singapore,Non-Ally,Cultural / people-to-people cooperation,30-day mutual visa exemption,0,0.4645542999735433
GDELT,Singapore,Non-Ally,Cultural / people-to-people cooperation,30-day mutual visa exemption,1,0.6777773032540142
GDELT,Singapore,Non-Ally,Cultural / people-to-people cooperation,30-day mutual visa exemption,3,0.024775934733761468
GDELT,Singapore,Non-Ally,Cultural / people-to-people cooperation,30-day mutual visa exemption,6,-1.1421154417791937
GDELT,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA further upgraded,0,0.06859830135797991
GDELT,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA further upgraded,1,-0.8662111867211231
GDELT,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA further upgraded,3,-1.214459047156063
GDELT,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA further upgraded,6,-1.0380879341466425
GDELT,South Korea,US Ally,Economic sanction / tariff barrier,Kimchi import dispute with South Korea,0,-1.1649795033705126
GDELT,South Korea,US Ally,Economic sanction / tariff barrier,Kimchi import dispute with South Korea,1,-0.48384245355078714
GDELT,South Korea,US Ally,Economic sanction / tariff barrier,Kimchi import dispute with South Korea,3,-1.3327609068608721
GDELT,South Korea,US Ally,Economic sanction / tariff barrier,Kimchi import dispute with South Korea,6,-0.34102775844114763
GDELT,South Korea,US Ally,Security threat,ROKS Cheonan sinking,0,0.36652333314535235
GDELT,South Korea,US Ally,Security threat,ROKS Cheonan sinking,1,-0.24126942983333777
GDELT,South Korea,US Ally,Security threat,ROKS Cheonan sinking,3,-0.7858405876966466
GDELT,South Korea,US Ally,Security threat,ROKS Cheonan sinking,6,-1.355456016578937
GDELT,South Korea,US Ally,Security threat,Yeonpyeong Island shelling,0,-0.3885207473823663
GDELT,South Korea,US Ally,Security threat,Yeonpyeong Island shelling,1,-1.6072300947466105
GDELT,South Korea,US Ally,Security threat,Yeonpyeong Island shelling,3,1.2611068035808182
GDELT,South Korea,US Ally,Security threat,Yeonpyeong Island shelling,6,0.7064352471300932
GDELT,South Korea,US Ally,Sovereignty dispute,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,0,0.7447552378110213
GDELT,South Korea,US Ally,Sovereignty dispute,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,1,-0.8248076272211571
GDELT,South Korea,US Ally,Sovereignty dispute,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,3,0.39503315140647605
GDELT,South Korea,US Ally,Sovereignty dispute,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,6,-0.40933342582647736
GDELT,South Korea,US Ally,Economic win-win cooperation,South Korea announces decision to join AIIB as founding member,0,0.19824510041785579
GDELT,South Korea,US Ally,Economic win-win cooperation,South Korea announces decision to join AIIB as founding member,1,-0.9320657412581564
GDELT,South Korea,US Ally,Economic win-win cooperation,South Korea announces decision to join AIIB as founding member,3,0.14885574329066167
GDELT,South Korea,US Ally,Economic win-win cooperation,South Korea announces decision to join AIIB as founding member,6,0.15573420350910497
GDELT,South Korea,US Ally,Economic win-win cooperation,China-South Korea FTA enters into force,0,-0.9951292099295792
GDELT,South Korea,US Ally,Economic win-win cooperation,China-South Korea FTA enters into force,1,-0.19139425640396182
GDELT,South Korea,US Ally,Economic win-win cooperation,China-South Korea FTA enters into force,3,-0.503119750225087
GDELT,South Korea,US Ally,Economic win-win cooperation,China-South Korea FTA enters into force,6,-1.5209260771603041
GDELT,South Korea,US Ally,Security threat,THAAD deployment announced,0,-0.334309875768793
GDELT,South Korea,US Ally,Security threat,THAAD deployment announced,1,0.11792804487233544
GDELT,South Korea,US Ally,Security threat,THAAD deployment announced,3,-0.8696644747712401
GDELT,South Korea,US Ally,Security threat,THAAD deployment announced,6,-0.4528174473889073
GDELT,South Korea,US Ally,Diplomatic protest / friction,China restricts K-pop and Hallyu over THAAD,0,0.24119099759854024
GDELT,South Korea,US Ally,Diplomatic protest / friction,China restricts K-pop and Hallyu over THAAD,1,-0.33741690365847155
GDELT,South Korea,US Ally,Diplomatic protest / friction,China restricts K-pop and Hallyu over THAAD,3,-1.0184900996409476
GDELT,South Korea,US Ally,Diplomatic protest / friction,China restricts K-pop and Hallyu over THAAD,6,-2.323636613621664
GDELT,South Korea,US Ally,Diplomatic protest / friction,Lotte stores closed in China amid THAAD retaliation,0,-0.15904275284472957
GDELT,South Korea,US Ally,Diplomatic protest / friction,Lotte stores closed in China amid THAAD retaliation,1,-0.7528455879315876
GDELT,South Korea,US Ally,Diplomatic protest / friction,Lotte stores closed in China amid THAAD retaliation,3,0.7905618718253018
GDELT,South Korea,US Ally,Diplomatic protest / friction,Lotte stores closed in China amid THAAD retaliation,6,0.8086936631960331
GDELT,South Korea,US Ally,Strategic partnership upgrade,THAAD 'Three Noes' and bilateral relations normalization,0,0.6437292089105531
GDELT,South Korea,US Ally,Strategic partnership upgrade,THAAD 'Three Noes' and bilateral relations normalization,1,1.5832498769722636
GDELT,South Korea,US Ally,Strategic partnership upgrade,THAAD 'Three Noes' and bilateral relations normalization,3,0.5773386377601049
GDELT,South Korea,US Ally,Strategic partnership upgrade,THAAD 'Three Noes' and bilateral relations normalization,6,2.0018296865584544
GDELT,South Korea,US Ally,Negative strategic positioning,US-Japan-South Korea Camp David summit criticizes China,0,0.3916782965323966
GDELT,South Korea,US Ally,Negative strategic positioning,US-Japan-South Korea Camp David summit criticizes China,1,1.5664959904573068
GDELT,South Korea,US Ally,Negative strategic positioning,US-Japan-South Korea Camp David summit criticizes China,3,1.0107097281016173
GDELT,South Korea,US Ally,Negative strategic positioning,US-Japan-South Korea Camp David summit criticizes China,6,0.5908591746285975
GDELT,South Korea,US Ally,High-level visit,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,0,-0.5897376735906914
GDELT,South Korea,US Ally,High-level visit,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,1,-0.48877180624248034
GDELT,South Korea,US Ally,High-level visit,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,3,-0.4509841363088436
GDELT,South Korea,US Ally,High-level visit,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,6,-1.701185919724616
GDELT,Spain,Non-Ally,Strategic partnership upgrade,China-Spain comprehensive strategic partnership established,0,0.10661629278178983
GDELT,Spain,Non-Ally,Strategic partnership upgrade,China-Spain comprehensive strategic partnership established,1,0.35148289288623
GDELT,Spain,Non-Ally,Strategic partnership upgrade,China-Spain comprehensive strategic partnership established,3,2.0572445513499282
GDELT,Spain,Non-Ally,Strategic partnership upgrade,China-Spain comprehensive strategic partnership established,6,0.17686682636094367
GDELT,Spain,Non-Ally,Strategic partnership upgrade,Joint statement on deepening comprehensive strategic partnership,0,0.06956127532910139
GDELT,Spain,Non-Ally,Strategic partnership upgrade,Joint statement on deepening comprehensive strategic partnership,1,1.1118090693107916
GDELT,Spain,Non-Ally,Strategic partnership upgrade,Joint statement on deepening comprehensive strategic partnership,3,-0.10649241331501645
GDELT,Spain,Non-Ally,Strategic partnership upgrade,Joint statement on deepening comprehensive strategic partnership,6,0.26517229018146027
GDELT,Spain,Non-Ally,Economic win-win cooperation,China-Spain business deals worth over $4 billion signed,0,1.3420411006792907
GDELT,Spain,Non-Ally,Economic win-win cooperation,China-Spain business deals worth over $4 billion signed,1,-0.47004167635007954
GDELT,Spain,Non-Ally,Economic win-win cooperation,China-Spain business deals worth over $4 billion signed,3,1.8201848439093147
GDELT,Spain,Non-Ally,Economic win-win cooperation,China-Spain business deals worth over $4 billion signed,6,0.1302589778954704
GDELT,Spain,Non-Ally,Economic win-win cooperation,Yiwu-Madrid China-Europe freight train launched,0,-0.09118725925491308
GDELT,Spain,Non-Ally,Economic win-win cooperation,Yiwu-Madrid China-Europe freight train launched,1,1.5521229633274334
GDELT,Spain,Non-Ally,Economic win-win cooperation,Yiwu-Madrid China-Europe freight train launched,3,0.6904599535631478
GDELT,Spain,Non-Ally,Economic win-win cooperation,Yiwu-Madrid China-Europe freight train launched,6,-1.2063911498334616
GDELT,Spain,Non-Ally,Pandemic / crisis aid,China sends COVID-19 medical aid to Spain,0,1.2027027501514445
GDELT,Spain,Non-Ally,Pandemic / crisis aid,China sends COVID-19 medical aid to Spain,1,1.1273440096772631
GDELT,Spain,Non-Ally,Pandemic / crisis aid,China sends COVID-19 medical aid to Spain,3,1.227190428792521
GDELT,Spain,Non-Ally,Pandemic / crisis aid,China sends COVID-19 medical aid to Spain,6,0.6193836937421574
GDELT,Spain,Non-Ally,Tech control / export restriction,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,0,-0.6859011881375515
GDELT,Spain,Non-Ally,Tech control / export restriction,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,1,-0.2727396627220723
GDELT,Spain,Non-Ally,Tech control / export restriction,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,3,-0.6341506427487725
GDELT,Spain,Non-Ally,Tech control / export restriction,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,6,-0.07211223244952976
GDELT,Spain,Non-Ally,Cultural / people-to-people cooperation,50th anniversary of China-Spain diplomatic relations,0,0.41469627813679044
GDELT,Spain,Non-Ally,Cultural / people-to-people cooperation,50th anniversary of China-Spain diplomatic relations,1,-0.2867290292943747
GDELT,Spain,Non-Ally,Cultural / people-to-people cooperation,50th anniversary of China-Spain diplomatic relations,3,-0.5871439369012639
GDELT,Spain,Non-Ally,Cultural / people-to-people cooperation,50th anniversary of China-Spain diplomatic relations,6,-0.48336198457171287
GDELT,Spain,Non-Ally,Strategic partnership upgrade,China-Spain Action Plan 2025-2028 released,0,0.5217059946368012
GDELT,Spain,Non-Ally,Strategic partnership upgrade,China-Spain Action Plan 2025-2028 released,1,0.18087783763736975
GDELT,Spain,Non-Ally,Strategic partnership upgrade,China-Spain Action Plan 2025-2028 released,3,0.532161521487424
GDELT,Spain,Non-Ally,Strategic partnership upgrade,China-Spain Action Plan 2025-2028 released,6,-0.38935749569581896
GDELT,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,0,-0.23654204254675537
GDELT,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,1,1.035878420473419
GDELT,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,3,-0.25910674122353394
GDELT,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,6,0.5932946626766962
GDELT,Thailand,Non-Ally,Pandemic / crisis aid,China donates flood relief aid to Thailand,0,-0.5869884431498853
GDELT,Thailand,Non-Ally,Pandemic / crisis aid,China donates flood relief aid to Thailand,1,-0.07368581670414365
GDELT,Thailand,Non-Ally,Pandemic / crisis aid,China donates flood relief aid to Thailand,3,0.641187559679994
GDELT,Thailand,Non-Ally,Pandemic / crisis aid,China donates flood relief aid to Thailand,6,2.2019026921371485
GDELT,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand railway cooperation MoU signed,0,0.9504433445041982
GDELT,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand railway cooperation MoU signed,1,0.47345009365803536
GDELT,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand railway cooperation MoU signed,3,0.1785677489008761
GDELT,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand railway cooperation MoU signed,6,1.3170091706720881
GDELT,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand railway project launching ceremony held,0,0.7975304293377041
GDELT,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand railway project launching ceremony held,1,0.23297380025428435
