db,version,country,event_name,category,post_month,shock
ICEWS,v3,Canada,Canada-China FIPA signed,Economic win-win cooperation,1,2.0045901572730966
ICEWS,v3,Canada,Canada-China FIPA signed,Economic win-win cooperation,3,1.253216692929925
ICEWS,v3,Canada,Canada-China FIPA signed,Economic win-win cooperation,6,2.1072173914211176
ICEWS,v3,Canada,Canada-China FIPA signed,Economic win-win cooperation,12,-1.8630767611296974
ICEWS,v3,Canada,China detains Canadians Kovrig and Spavor ('Two Michaels'),Detention / judicial dispute,0,-2.3138679716436776
ICEWS,v3,Canada,China detains Canadians Kovrig and Spavor ('Two Michaels'),Detention / judicial dispute,1,-2.128176233910696
ICEWS,v3,Canada,China detains Canadians Kovrig and Spavor ('Two Michaels'),Detention / judicial dispute,3,-2.029767011365542
ICEWS,v3,Canada,China detains Canadians Kovrig and Spavor ('Two Michaels'),Detention / judicial dispute,6,-1.750306770926632
ICEWS,v3,Canada,China detains Canadians Kovrig and Spavor ('Two Michaels'),Detention / judicial dispute,12,-2.774097155350971
ICEWS,v3,Canada,Meng Wanzhou arrested,Detention / judicial dispute,0,-2.3138679716436776
ICEWS,v3,Canada,Meng Wanzhou arrested,Detention / judicial dispute,1,-2.128176233910696
ICEWS,v3,Canada,Meng Wanzhou arrested,Detention / judicial dispute,3,-2.029767011365542
ICEWS,v3,Canada,Meng Wanzhou arrested,Detention / judicial dispute,6,-1.750306770926632
ICEWS,v3,Canada,Meng Wanzhou arrested,Detention / judicial dispute,12,-2.774097155350971
ICEWS,v3,Canada,China suspends canola seed licences of Richardson and Viterra,Economic sanction / tariff barrier,0,-0.49725477989956357
ICEWS,v3,Canada,China suspends canola seed licences of Richardson and Viterra,Economic sanction / tariff barrier,1,-1.2068201916219694
ICEWS,v3,Canada,China suspends canola seed licences of Richardson and Viterra,Economic sanction / tariff barrier,3,-0.21779453946065364
ICEWS,v3,Canada,China suspends canola seed licences of Richardson and Viterra,Economic sanction / tariff barrier,6,-1.0328628488697555
ICEWS,v3,Canada,China suspends canola seed licences of Richardson and Viterra,Economic sanction / tariff barrier,12,2.045236873726028
ICEWS,v3,Canada,Meng Released / Michaels Freed,Strategic partnership upgrade,0,0.15035903300253106
ICEWS,v3,Canada,Meng Released / Michaels Freed,Strategic partnership upgrade,1,-0.2661628039505948
ICEWS,v3,Canada,Meng Released / Michaels Freed,Strategic partnership upgrade,3,-0.033869756773630355
ICEWS,v3,Canada,Meng Released / Michaels Freed,Strategic partnership upgrade,6,1.3680316283099745
ICEWS,v3,Canada,Meng Released / Michaels Freed,Strategic partnership upgrade,12,0.83377469986115
ICEWS,v3,Canada,Canada bans Huawei and ZTE from 5G networks,Tech control / export restriction,0,-1.3059675536493953
ICEWS,v3,Canada,Canada bans Huawei and ZTE from 5G networks,Tech control / export restriction,1,-0.48884051278911084
ICEWS,v3,Canada,Canada bans Huawei and ZTE from 5G networks,Tech control / export restriction,3,0.06399751282602406
ICEWS,v3,Canada,Canada bans Huawei and ZTE from 5G networks,Tech control / export restriction,6,-0.8613302273273795
ICEWS,v3,Canada,Canada bans Huawei and ZTE from 5G networks,Tech control / export restriction,12,-0.9548253549767126
ICEWS,v3,Canada,Canada imposes 100% surtax on Chinese-made EVs,Economic sanction / tariff barrier,0,0
ICEWS,v3,Canada,Canada imposes 100% surtax on Chinese-made EVs,Economic sanction / tariff barrier,1,0
ICEWS,v3,Canada,Canada imposes 100% surtax on Chinese-made EVs,Economic sanction / tariff barrier,3,0
ICEWS,v3,Canada,Canada imposes 100% surtax on Chinese-made EVs,Economic sanction / tariff barrier,6,0
ICEWS,v3,Canada,Canada imposes 100% surtax on Chinese-made EVs,Economic sanction / tariff barrier,12,0
ICEWS,v3,France,China-France comprehensive strategic partnership established,Strategic partnership upgrade,0,-0.005711137027006097
ICEWS,v3,France,China-France comprehensive strategic partnership established,Strategic partnership upgrade,1,0.8276435364978962
ICEWS,v3,France,China-France comprehensive strategic partnership established,Strategic partnership upgrade,3,-0.013329080027074003
ICEWS,v3,France,China-France comprehensive strategic partnership established,Strategic partnership upgrade,6,-0.44112496246159544
ICEWS,v3,France,China-France comprehensive strategic partnership established,Strategic partnership upgrade,12,-1.5225610922716488
ICEWS,v3,France,Airbus A320 final assembly line MoU signed,Economic win-win cooperation,0,0.2658074776587617
ICEWS,v3,France,Airbus A320 final assembly line MoU signed,Economic win-win cooperation,1,0.16413374659238755
ICEWS,v3,France,Airbus A320 final assembly line MoU signed,Economic win-win cooperation,3,-0.8435303237209534
ICEWS,v3,France,Airbus A320 final assembly line MoU signed,Economic win-win cooperation,6,-0.01413309364033663
ICEWS,v3,France,Airbus A320 final assembly line MoU signed,Economic win-win cooperation,12,0.8698266313790076
ICEWS,v3,France,Mega deals on aviation railways and nuclear power signed,Economic win-win cooperation,0,0.37131608323611853
ICEWS,v3,France,Mega deals on aviation railways and nuclear power signed,Economic win-win cooperation,1,0.018838425412015566
ICEWS,v3,France,Mega deals on aviation railways and nuclear power signed,Economic win-win cooperation,3,-0.1057338503019381
ICEWS,v3,France,Mega deals on aviation railways and nuclear power signed,Economic win-win cooperation,6,-0.2037628096707356
ICEWS,v3,France,Mega deals on aviation railways and nuclear power signed,Economic win-win cooperation,12,0.5575315868326493
ICEWS,v3,France,Olympic torch relay disrupted in Paris,Diplomatic protest / friction,0,-0.3414528836419796
ICEWS,v3,France,Olympic torch relay disrupted in Paris,Diplomatic protest / friction,1,-1.1155108759061223
ICEWS,v3,France,Olympic torch relay disrupted in Paris,Diplomatic protest / friction,3,0.08930079124262585
ICEWS,v3,France,Olympic torch relay disrupted in Paris,Diplomatic protest / friction,6,0.6901931424640007
ICEWS,v3,France,Olympic torch relay disrupted in Paris,Diplomatic protest / friction,12,-0.13492567795783467
ICEWS,v3,France,Sarkozy meets Dalai Lama in Poland,Diplomatic protest / friction,0,-0.5758319240413531
ICEWS,v3,France,Sarkozy meets Dalai Lama in Poland,Diplomatic protest / friction,1,-1.875452484637859
ICEWS,v3,France,Sarkozy meets Dalai Lama in Poland,Diplomatic protest / friction,3,-1.2516192822776748
ICEWS,v3,France,Sarkozy meets Dalai Lama in Poland,Diplomatic protest / friction,6,-0.270297307515359
ICEWS,v3,France,Sarkozy meets Dalai Lama in Poland,Diplomatic protest / friction,12,0.0914050935629653
ICEWS,v3,France,China-France joint communique restores ties,Strategic partnership upgrade,0,0.8081246134447541
ICEWS,v3,France,China-France joint communique restores ties,Strategic partnership upgrade,1,1.0773296553680378
ICEWS,v3,France,China-France joint communique restores ties,Strategic partnership upgrade,3,1.2105460036145195
ICEWS,v3,France,China-France joint communique restores ties,Strategic partnership upgrade,6,1.3671887517994534
ICEWS,v3,France,China-France joint communique restores ties,Strategic partnership upgrade,12,2.154671215347425
ICEWS,v3,France,Airbus cooperation agreements and aircraft orders,Economic win-win cooperation,0,-0.5187350716256153
ICEWS,v3,France,Airbus cooperation agreements and aircraft orders,Economic win-win cooperation,1,0.3192400341082132
ICEWS,v3,France,Airbus cooperation agreements and aircraft orders,Economic win-win cooperation,3,-0.09237223014389473
ICEWS,v3,France,Airbus cooperation agreements and aircraft orders,Economic win-win cooperation,6,-0.6287293721121342
ICEWS,v3,France,Airbus cooperation agreements and aircraft orders,Economic win-win cooperation,12,0.22357011781710046
ICEWS,v3,France,France applies to join AIIB as founding member,Economic win-win cooperation,0,0.7638355629107104
ICEWS,v3,France,France applies to join AIIB as founding member,Economic win-win cooperation,1,2.966195020159193
ICEWS,v3,France,France applies to join AIIB as founding member,Economic win-win cooperation,3,-0.20062296801139512
ICEWS,v3,France,France applies to join AIIB as founding member,Economic win-win cooperation,6,1.163060276648745
ICEWS,v3,France,France applies to join AIIB as founding member,Economic win-win cooperation,12,-2.2701494983986974
ICEWS,v3,France,China-France joint statement on third-party market cooperation,Economic win-win cooperation,0,-1.7361063748357533
ICEWS,v3,France,China-France joint statement on third-party market cooperation,Economic win-win cooperation,1,1.2497677254704054
ICEWS,v3,France,China-France joint statement on third-party market cooperation,Economic win-win cooperation,3,-0.3724231301756131
ICEWS,v3,France,China-France joint statement on third-party market cooperation,Economic win-win cooperation,6,-2.5214998948395686
ICEWS,v3,France,China-France joint statement on third-party market cooperation,Economic win-win cooperation,12,-2.1360071175808693
ICEWS,v3,France,China issues 4 billion euro sovereign bonds in Paris,Economic win-win cooperation,0,1.0509173343633678
ICEWS,v3,France,China issues 4 billion euro sovereign bonds in Paris,Economic win-win cooperation,1,-1.553234718234115
ICEWS,v3,France,China issues 4 billion euro sovereign bonds in Paris,Economic win-win cooperation,3,-0.0634169955466467
ICEWS,v3,France,China issues 4 billion euro sovereign bonds in Paris,Economic win-win cooperation,6,-1.1580639314753838
ICEWS,v3,France,China issues 4 billion euro sovereign bonds in Paris,Economic win-win cooperation,12,0.31637668604678393
ICEWS,v3,France,French limits on Huawei 5G equipment,Tech control / export restriction,0,0.902377548680819
ICEWS,v3,France,French limits on Huawei 5G equipment,Tech control / export restriction,1,0.9800699931430622
ICEWS,v3,France,French limits on Huawei 5G equipment,Tech control / export restriction,3,-1.6377099680459493
ICEWS,v3,France,French limits on Huawei 5G equipment,Tech control / export restriction,6,-1.387966886238642
ICEWS,v3,France,French limits on Huawei 5G equipment,Tech control / export restriction,12,0.630761928805193
ICEWS,v3,France,China announces sanctions on relevant EU entities and personnel (including French MEP Raphaël Glucksmann),Diplomatic protest / friction,0,-0.3558796649721072
ICEWS,v3,France,China announces sanctions on relevant EU entities and personnel (including French MEP Raphaël Glucksmann),Diplomatic protest / friction,1,1.6863834986649306
ICEWS,v3,France,China announces sanctions on relevant EU entities and personnel (including French MEP Raphaël Glucksmann),Diplomatic protest / friction,3,-0.4800056917207849
ICEWS,v3,France,China announces sanctions on relevant EU entities and personnel (including French MEP Raphaël Glucksmann),Diplomatic protest / friction,6,1.254332949444285
ICEWS,v3,France,China announces sanctions on relevant EU entities and personnel (including French MEP Raphaël Glucksmann),Diplomatic protest / friction,12,-0.42876510334798534
ICEWS,v3,France,China-France joint statement on climate change,Cultural / people-to-people cooperation,0,0
ICEWS,v3,France,China-France joint statement on climate change,Cultural / people-to-people cooperation,1,0
ICEWS,v3,France,China-France joint statement on climate change,Cultural / people-to-people cooperation,3,0
ICEWS,v3,France,China-France joint statement on climate change,Cultural / people-to-people cooperation,6,0
ICEWS,v3,Germany,Partnership with Global Responsibility established,Strategic partnership upgrade,0,-0.5258517940136445
ICEWS,v3,Germany,Partnership with Global Responsibility established,Strategic partnership upgrade,1,-0.7879221019649395
ICEWS,v3,Germany,Partnership with Global Responsibility established,Strategic partnership upgrade,3,-5.267289680667655
ICEWS,v3,Germany,Partnership with Global Responsibility established,Strategic partnership upgrade,6,0.10346172223662387
ICEWS,v3,Germany,Partnership with Global Responsibility established,Strategic partnership upgrade,12,-0.951337946651
ICEWS,v3,Germany,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,0,-0.3889737615585119
ICEWS,v3,Germany,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,1,0.3537457797849183
ICEWS,v3,Germany,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,3,-0.44696470211750905
ICEWS,v3,Germany,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,6,-0.09518730944381992
ICEWS,v3,Germany,Joint communiqué on advancing strategic partnership,Strategic partnership upgrade,12,-2.8472264261023184
ICEWS,v3,Germany,Comprehensive strategic partnership established,Strategic partnership upgrade,0,-0.9401124960368459
ICEWS,v3,Germany,Comprehensive strategic partnership established,Strategic partnership upgrade,1,-0.7496086892186861
ICEWS,v3,Germany,Comprehensive strategic partnership established,Strategic partnership upgrade,3,1.4664080297996462
ICEWS,v3,Germany,Comprehensive strategic partnership established,Strategic partnership upgrade,6,-1.4790230344657154
ICEWS,v3,Germany,Comprehensive strategic partnership established,Strategic partnership upgrade,12,-0.6278898877089965
ICEWS,v3,Germany,Germany applies to join AIIB as founding member,Economic win-win cooperation,0,0.34731505301591137
ICEWS,v3,Germany,Germany applies to join AIIB as founding member,Economic win-win cooperation,1,1.4051095478457853
ICEWS,v3,Germany,Germany applies to join AIIB as founding member,Economic win-win cooperation,3,1.534552212519144
ICEWS,v3,Germany,Germany applies to join AIIB as founding member,Economic win-win cooperation,6,0.899831748037444
ICEWS,v3,Germany,Germany applies to join AIIB as founding member,Economic win-win cooperation,12,0.7172192448520108
ICEWS,v3,Germany,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,0,0.3098663707779624
ICEWS,v3,Germany,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,1,-0.4887316819551313
ICEWS,v3,Germany,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,3,-0.29907881254423535
ICEWS,v3,Germany,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,6,-0.7037867741075529
ICEWS,v3,Germany,Midea acquires Kuka amid technology concerns,Economic sanction / tariff barrier,12,-3.5277338603896684
ICEWS,v3,Germany,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,0,0.9089088063802523
ICEWS,v3,Germany,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,1,0.24561104673173687
ICEWS,v3,Germany,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,3,-0.2972139994628458
ICEWS,v3,Germany,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,6,-2.9095550633592064
ICEWS,v3,Germany,BMW to raise stake in BMW Brilliance Automotive JV to 75%,Economic win-win cooperation,12,0.9954758139234662
ICEWS,v3,Germany,EU-China Comprehensive Agreement on Investment concluded,Economic win-win cooperation,0,0.4065377148794227
ICEWS,v3,Germany,EU-China Comprehensive Agreement on Investment concluded,Economic win-win cooperation,1,0.4094403577456841
ICEWS,v3,Germany,EU-China Comprehensive Agreement on Investment concluded,Economic win-win cooperation,3,1.4903031400641007
ICEWS,v3,Germany,EU-China Comprehensive Agreement on Investment concluded,Economic win-win cooperation,6,2.207071425068258
ICEWS,v3,Germany,EU-China Comprehensive Agreement on Investment concluded,Economic win-win cooperation,12,1.0447974993839235
ICEWS,v3,Germany,BMW acquires 75% stake in China joint venture as ownership caps lift,Economic win-win cooperation,0,-0.6876804236026732
ICEWS,v3,Germany,BMW acquires 75% stake in China joint venture as ownership caps lift,Economic win-win cooperation,1,1.7186651173796734
